idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 4) goal (1, 4). What is the shortest path length?",2,7,,,,1,1,0,0,90.68321299946547,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. What move sequence leads from (4, 4) to (4, 0)?",UUUU,"(4, 4) -> (3, 4) -> (2, 4) -> (2, 5) -> (1, 5) -> (0, 5) -> (0, 4) -> (0, 0)",,,,23,1,1,0,1506.1749809992762,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 5). After moves ULRDL where do you end?","[3, 5]","(3, 4)",,,,2,2,0,0,222.86197999983415,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 0) goal (5, 3). What is the shortest path length?",3,7,,,,1,1,0,0,90.96139499979472,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. What move sequence leads from (2, 0) to (4, 2)?",RRDD,"(2, 0) -> (3, 0) -> (4, 0) -> (4, 1) -> (4, 2)",,,,14,1,1,0,951.8689799997446,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 0). After moves DDDUD where do you end?","[3, 3]","(3, 5)",,,,2,2,0,0,225.9286990001783,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (5, 2). What is the shortest path length?",3,7,,,,1,1,0,0,89.15809499922034,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. What move sequence leads from (1, 1) to (0, 2)?",LD,"(1, 1) -> (1, 2) -> (2, 2) -> (2, 3) -> (2, 4) -> (3, 4) -> (3, 5) -> (4, 5) -> (4, 4) -> (5, 4) -> (5, 5) -> (5, 2) -> (4, 2) -> (3, 2) -> (2, 2) -> (2, 1) -> (1, 1)",,,,50,1,1,0,3160.3925700001128,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 0). After moves LDRRR where do you end?","[3, 1]","(3, 3)",,,,2,2,0,0,221.189420999508,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (2, 4). What is the shortest path length?",2,7,,,,1,1,0,0,90.43255300002784,,,,,566.6864170997604,3414.234375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
